Speed,RPM,Group No,Gear,Wheel RPM,Gear Ratio,,,,
32,1457,48,3,348.165332293,0.9667329154,,,,
41,1867,9,3,446.0868320004,0.9668461974,,,,
41,1867,9,3,446.0868320004,0.9668461974,,,,
37,1685,44,3,402.5661654638,0.9669301748,,,,
37,1685,44,3,402.5661654638,0.9669301748,,,,
37,1685,44,3,402.5661654638,0.9669301748,,,,
35,1594,52,3,380.8058321955,0.9669793616,,,,
35,1594,52,3,380.8058321955,0.9669793616,,,,
35,1594,52,3,380.8058321955,0.9669793616,,,,
33,1503,46,3,359.0454989272,0.9670345104,,,,
33,1503,46,3,359.0454989272,0.9670345104,,,,
31,1412,47,3,337.2851656588,0.9670967752,,,,
29,1321,43,3,315.5248323905,0.9671676283,,,,
29,1321,43,3,315.5248323905,0.9671676283,,,,
36,1640,51,3,391.6859988296,0.9672489781,,,,
36,1640,51,3,391.6859988296,0.9672489781,,,,
36,1640,51,3,391.6859988296,0.9672489781,,,,
34,1549,46,3,369.9256655613,0.9673183647,,,,
41,1868,9,3,446.0868320004,0.9673640583,,,,
32,1458,48,3,348.165332293,0.9673964246,,,,
32,1458,48,3,348.165332293,0.9673964246,,,,
37,1686,44,3,402.5661654638,0.9675040206,,,,
37,1686,44,3,402.5661654638,0.9675040206,,,,
35,1595,52,3,380.8058321955,0.9675859986,,,,
28,1276,38,3,304.6446657564,0.9675859986,,,,
40,1823,9,3,435.2066653663,0.9676618282,,,,
40,1823,9,3,435.2066653663,0.9676618282,,,,
38,1732,44,3,413.4463320979,0.9677456399,,,,
31,1413,47,3,337.2851656588,0.967781688,,,,
31,1413,47,3,337.2851656588,0.967781688,,,,
31,1413,47,3,337.2851656588,0.967781688,,,,
36,1641,51,3,391.6859988296,0.967838764,,,,
36,1641,51,3,391.6859988296,0.967838764,,,,
29,1322,43,3,315.5248323905,0.9678997764,,,,
29,1322,43,3,315.5248323905,0.9678997764,,,,
29,1322,43,3,315.5248323905,0.9678997764,,,,
27,1231,37,3,293.7644991222,0.9680353594,,,,
27,1231,37,3,293.7644991222,0.9680353594,,,,
32,1459,48,3,348.165332293,0.9680599338,,,,
32,1459,48,3,348.165332293,0.9680599338,,,,
32,1459,48,3,348.165332293,0.9680599338,,,,
37,1687,44,3,402.5661654638,0.9680778664,,,,
37,1687,44,3,402.5661654638,0.9680778664,,,,
35,1596,52,3,380.8058321955,0.9681926356,,,,
35,1596,52,3,380.8058321955,0.9681926356,,,,
30,1368,47,3,326.4049990247,0.9681926356,,,,
30,1368,47,3,326.4049990247,0.9681926356,,,,
38,1733,44,3,413.4463320979,0.9683043845,,,,
33,1505,46,3,359.0454989272,0.9683213162,,,,
41,1870,9,3,446.0868320004,0.9683997799,,,,
36,1642,51,3,391.6859988296,0.96842855,,,,
36,1642,51,3,391.6859988296,0.96842855,,,,
31,1414,47,3,337.2851656588,0.9684666007,,,,
31,1414,47,3,337.2851656588,0.9684666007,,,,
31,1414,47,3,337.2851656588,0.9684666007,,,,
31,1414,47,3,337.2851656588,0.9684666007,,,,
34,1551,46,3,369.9256655613,0.9685673232,,,,
34,1551,46,3,369.9256655613,0.9685673232,,,,
29,1323,43,3,315.5248323905,0.9686319245,,,,
40,1825,9,3,435.2066653663,0.968723443,,,,
35,1597,52,3,380.8058321955,0.9687992726,,,,
35,1597,52,3,380.8058321955,0.9687992726,,,,
35,1597,52,3,380.8058321955,0.9687992726,,,,
35,1597,52,3,380.8058321955,0.9687992726,,,,
27,1232,37,3,293.7644991222,0.9688217406,,,,
30,1369,47,3,326.4049990247,0.9689003788,,,,
30,1369,47,3,326.4049990247,0.9689003788,,,,
41,1871,9,3,446.0868320004,0.9689176408,,,,
33,1506,46,3,359.0454989272,0.9689647191,,,,
33,1506,46,3,359.0454989272,0.9689647191,,,,
33,1506,46,3,359.0454989272,0.9689647191,,,,
36,1643,51,3,391.6859988296,0.969018336,,,,
39,1780,9,3,424.3264987321,0.9690637041,,,,
34,1552,46,3,369.9256655613,0.9691918024,,,,
34,1552,46,3,369.9256655613,0.9691918024,,,,
34,1552,46,3,369.9256655613,0.9691918024,,,,
37,1689,44,3,402.5661654638,0.9692255581,,,,
40,1826,9,3,435.2066653663,0.9692542503,,,,
29,1324,43,3,315.5248323905,0.9693640726,,,,
29,1324,43,3,315.5248323905,0.9693640726,,,,
29,1324,43,3,315.5248323905,0.9693640726,,,,
35,1598,52,3,380.8058321955,0.9694059096,,,,
35,1598,52,3,380.8058321955,0.9694059096,,,,
41,1872,9,3,446.0868320004,0.9694355016,,,,
30,1370,47,3,326.4049990247,0.9696081219,,,,
42,1918,9,3,456.9669986346,0.9696081219,,,,
42,1918,9,3,456.9669986346,0.9696081219,,,,
39,1781,9,3,424.3264987321,0.9696081219,,,,
27,1233,37,3,293.7644991222,0.9696081219,,,,
27,1233,37,3,293.7644991222,0.9696081219,,,,
27,1233,37,3,293.7644991222,0.9696081219,,,,
43,1964,9,3,467.8471652687,0.9697727133,,,,
43,1964,9,3,467.8471652687,0.9697727133,,,,
43,1964,9,3,467.8471652687,0.9697727133,,,,
40,1827,9,3,435.2066653663,0.9697850577,,,,
40,1827,9,3,435.2066653663,0.9697850577,,,,
37,1690,44,3,402.5661654638,0.9697994039,,,,
37,1690,44,3,402.5661654638,0.9697994039,,,,
37,1690,44,3,402.5661654638,0.9697994039,,,,
34,1553,46,3,369.9256655613,0.9698162817,,,,
34,1553,46,3,369.9256655613,0.9698162817,,,,
31,1416,47,3,337.2851656588,0.9698364262,,,,
31,1416,47,3,337.2851656588,0.9698364262,,,,
31,1416,47,3,337.2851656588,0.9698364262,,,,
41,1873,9,3,446.0868320004,0.9699533625,,,,
35,1599,52,3,380.8058321955,0.9700125466,,,,
35,1599,52,3,380.8058321955,0.9700125466,,,,
32,1462,46,3,348.165332293,0.9700504614,,,,
32,1462,46,3,348.165332293,0.9700504614,,,,
42,1919,9,3,456.9669986346,0.9701136527,,,,
36,1645,51,3,391.6859988296,0.9701979079,,,,
36,1645,51,3,391.6859988296,0.9701979079,,,,
33,1508,46,3,359.0454989272,0.9702515248,,,,
33,1508,46,3,359.0454989272,0.9702515248,,,,
43,1965,9,3,467.8471652687,0.9702664876,,,,
30,1371,47,3,326.4049990247,0.9703158651,,,,
30,1371,47,3,326.4049990247,0.9703158651,,,,
40,1828,9,3,435.2066653663,0.9703158651,,,,
37,1691,44,3,402.5661654638,0.9703732497,,,,
27,1234,37,3,293.7644991222,0.9703945032,,,,
27,1234,37,3,293.7644991222,0.9703945032,,,,
27,1234,37,3,293.7644991222,0.9703945032,,,,
27,1234,37,3,293.7644991222,0.9703945032,,,,
34,1554,46,3,369.9256655613,0.9704407609,,,,
34,1554,46,3,369.9256655613,0.9704407609,,,,
34,1554,46,3,369.9256655613,0.9704407609,,,,
41,1874,9,3,446.0868320004,0.9704712233,,,,
31,1417,47,3,337.2851656588,0.9705213389,,,,
38,1737,44,3,413.4463320979,0.9705393629,,,,
38,1737,44,3,413.4463320979,0.9705393629,,,,
35,1600,52,3,380.8058321955,0.9706191836,,,,
35,1600,52,3,380.8058321955,0.9706191836,,,,
35,1600,52,3,380.8058321955,0.9706191836,,,,
35,1600,52,3,380.8058321955,0.9706191836,,,,
35,1600,52,3,380.8058321955,0.9706191836,,,,
28,1280,38,3,304.6446657564,0.9706191836,,,,
28,1280,38,3,304.6446657564,0.9706191836,,,,
39,1783,9,3,424.3264987321,0.9706969575,,,,
32,1463,46,3,348.165332293,0.9707139706,,,,
32,1463,46,3,348.165332293,0.9707139706,,,,
43,1966,9,3,467.8471652687,0.9707602619,,,,
43,1966,9,3,467.8471652687,0.9707602619,,,,
43,1966,9,3,467.8471652687,0.9707602619,,,,
36,1646,51,3,391.6859988296,0.9707876938,,,,
29,1326,43,3,315.5248323905,0.9708283687,,,,
29,1326,43,3,315.5248323905,0.9708283687,,,,
40,1829,9,3,435.2066653663,0.9708466724,,,,
37,1692,44,3,402.5661654638,0.9709470955,,,,
30,1372,47,3,326.4049990247,0.9710236082,,,,
34,1555,46,3,369.9256655613,0.9710652402,,,,
38,1738,44,3,413.4463320979,0.9710981075,,,,
38,1738,44,3,413.4463320979,0.9710981075,,,,
27,1235,37,3,293.7644991222,0.9711808845,,,,
31,1418,47,3,337.2851656588,0.9712062516,,,,
31,1418,47,3,337.2851656588,0.9712062516,,,,
35,1601,52,3,380.8058321955,0.9712258206,,,,
35,1601,52,3,380.8058321955,0.9712258206,,,,
35,1601,52,3,380.8058321955,0.9712258206,,,,
39,1784,9,3,424.3264987321,0.9712413754,,,,
36,1647,51,3,391.6859988296,0.9713774798,,,,
36,1647,51,3,391.6859988296,0.9713774798,,,,
40,1830,9,3,435.2066653663,0.9713774798,,,,
36,1647,51,3,391.6859988296,0.9713774798,,,,
37,1693,44,3,402.5661654638,0.9715209413,,,,
34,1556,46,3,369.9256655613,0.9716897194,,,,
43,1968,9,3,467.8471652687,0.9717478105,,,,
43,1968,9,3,467.8471652687,0.9717478105,,,,
39,1785,9,3,424.3264987321,0.9717857932,,,,
36,1648,51,3,391.6859988296,0.9719672658,,,,
41,1877,9,3,446.0868320004,0.9720248059,,,,
41,1877,9,3,446.0868320004,0.9720248059,,,,
41,1877,9,3,446.0868320004,0.9720248059,,,,
32,1465,46,3,348.165332293,0.972040989,,,,
32,1465,46,3,348.165332293,0.972040989,,,,
37,1694,44,3,402.5661654638,0.9720947871,,,,
33,1511,46,3,359.0454989272,0.9721817334,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
29,1328,43,3,315.5248323905,0.9722926649,,,,
34,1557,46,3,369.9256655613,0.9723141987,,,,
34,1557,46,3,369.9256655613,0.9723141987,,,,
35,1603,52,3,380.8058321955,0.9724390945,,,,
40,1832,9,3,435.2066653663,0.9724390945,,,,
36,1649,51,3,391.6859988296,0.9725570517,,,,
31,1420,47,3,337.2851656588,0.9725760771,,,,
42,1924,9,3,456.9669986346,0.9726413069,,,,
42,1924,9,3,456.9669986346,0.9726413069,,,,
37,1695,44,3,402.5661654638,0.9726686329,,,,
37,1695,44,3,402.5661654638,0.9726686329,,,,
27,1237,37,3,293.7644991222,0.9727536471,,,,
38,1741,44,3,413.4463320979,0.9727743413,,,,
38,1741,44,3,413.4463320979,0.9727743413,,,,
33,1512,46,3,359.0454989272,0.9728251363,,,,
34,1558,46,3,369.9256655613,0.9729386779,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
29,1329,43,3,315.5248323905,0.973024813,,,,
35,1604,52,3,380.8058321955,0.9730457315,,,,
30,1375,47,3,326.4049990247,0.9731468377,,,,
30,1375,47,3,326.4049990247,0.9731468377,,,,
36,1650,51,3,391.6859988296,0.9731468377,,,,
36,1650,51,3,391.6859988296,0.9731468377,,,,
42,1925,9,3,456.9669986346,0.9731468377,,,,
31,1421,47,3,337.2851656588,0.9732609898,,,,
39,1788,9,3,424.3264987321,0.9734190466,,,,
41,1880,9,3,446.0868320004,0.9735783884,,,,
35,1605,52,3,380.8058321955,0.9736523685,,,,
35,1605,52,3,380.8058321955,0.9736523685,,,,
42,1926,9,3,456.9669986346,0.9736523685,,,,
42,1926,9,3,456.9669986346,0.9736523685,,,,
35,1605,52,3,380.8058321955,0.9736523685,,,,
35,1605,52,3,380.8058321955,0.9736523685,,,,
42,1926,9,3,456.9669986346,0.9736523685,,,,
35,1605,52,3,380.8058321955,0.9736523685,,,,
37,1697,44,3,402.5661654638,0.9738163245,,,,
30,1376,47,3,326.4049990247,0.9738545808,,,,
38,1743,44,3,413.4463320979,0.9738918305,,,,
31,1422,47,3,337.2851656588,0.9739459025,,,,
31,1422,47,3,337.2851656588,0.9739459025,,,,
31,1422,47,3,337.2851656588,0.9739459025,,,,
32,1468,46,3,348.165332293,0.9740315166,,,,
32,1468,46,3,348.165332293,0.9740315166,,,,
32,1468,46,3,348.165332293,0.9740315166,,,,
33,1514,46,3,359.0454989272,0.974111942,,,,
27,1239,37,3,293.7644991222,0.9743264096,,,,
28,1285,38,3,304.6446657564,0.9744106648,,,,
28,1285,38,3,304.6446657564,0.9744106648,,,,
39,1790,9,3,424.3264987321,0.9745078822,,,,
39,1790,9,3,424.3264987321,0.9745078822,,,,
30,1377,47,3,326.4049990247,0.974562324,,,,
31,1423,47,3,337.2851656588,0.9746308153,,,,
31,1423,47,3,337.2851656588,0.9746308153,,,,
31,1423,47,3,337.2851656588,0.9746308153,,,,
43,1974,9,3,467.8471652687,0.9747104563,,,,
33,1515,46,3,359.0454989272,0.9747553449,,,,
34,1561,46,3,369.9256655613,0.9748121157,,,,
35,1607,52,3,380.8058321955,0.9748656425,,,,
35,1607,52,3,380.8058321955,0.9748656425,,,,
36,1653,51,3,391.6859988296,0.9749161956,,,,
36,1653,51,3,391.6859988296,0.9749161956,,,,
37,1699,44,3,402.5661654638,0.9749640161,,,,
38,1745,44,3,413.4463320979,0.9750093197,,,,
39,1791,9,3,424.3264987321,0.9750523,,,,
39,1791,9,3,424.3264987321,0.9750523,,,,
39,1791,9,3,424.3264987321,0.9750523,,,,
39,1791,9,3,424.3264987321,0.9750523,,,,
41,1883,9,3,446.0868320004,0.9751319709,,,,
43,1975,9,3,467.8471652687,0.9752042306,,,,
29,1332,43,3,315.5248323905,0.9752212573,,,,
32,1470,46,3,348.165332293,0.9753585351,,,,
32,1470,46,3,348.165332293,0.9753585351,,,,
32,1470,46,3,348.165332293,0.9753585351,,,,
32,1470,46,3,348.165332293,0.9753585351,,,,
33,1516,46,3,359.0454989272,0.9753987477,,,,
33,1516,46,3,359.0454989272,0.9753987477,,,,
33,1516,46,3,359.0454989272,0.9753987477,,,,
35,1608,52,3,380.8058321955,0.9754722795,,,,
35,1608,52,3,380.8058321955,0.9754722795,,,,
40,1838,9,3,435.2066653663,0.9756239387,,,,
41,1884,9,3,446.0868320004,0.9756498318,,,,
28,1287,38,3,304.6446657564,0.9759272572,,,,
28,1287,38,3,304.6446657564,0.9759272572,,,,
35,1609,52,3,380.8058321955,0.9760789165,,,,
35,1609,52,3,380.8058321955,0.9760789165,,,,
36,1655,51,3,391.6859988296,0.9760957675,,,,
39,1793,9,3,424.3264987321,0.9761411357,,,,
39,1793,9,3,424.3264987321,0.9761411357,,,,
40,1839,9,3,435.2066653663,0.9761547461,,,,
40,1839,9,3,435.2066653663,0.9761547461,,,,
42,1931,9,3,456.9669986346,0.9761800226,,,,
42,1931,9,3,456.9669986346,0.9761800226,,,,
31,1426,48,3,337.2851656588,0.9766855535,,,,
31,1426,48,3,337.2851656588,0.9766855535,,,,
30,1380,47,3,326.4049990247,0.9766855535,,,,
33,1518,46,3,359.0454989272,0.9766855535,,,,
43,1978,9,3,467.8471652687,0.9766855535,,,,
35,1610,52,3,380.8058321955,0.9766855535,,,,
33,1518,46,3,359.0454989272,0.9766855535,,,,
33,1518,46,3,359.0454989272,0.9766855535,,,,
27,1242,37,3,293.7644991222,0.9766855535,,,,
27,1242,37,3,293.7644991222,0.9766855535,,,,
27,1242,37,3,293.7644991222,0.9766855535,,,,
29,1334,43,3,315.5248323905,0.9766855535,,,,
28,1288,38,3,304.6446657564,0.9766855535,,,,
39,1795,9,3,424.3264987321,0.9772299713,,,,
37,1703,44,3,402.5661654638,0.9772593993,,,,
36,1657,51,3,391.6859988296,0.9772753394,,,,
36,1657,51,3,391.6859988296,0.9772753394,,,,
36,1657,51,3,391.6859988296,0.9772753394,,,,
32,1473,46,3,348.165332293,0.9773490627,,,,
31,1427,48,3,337.2851656588,0.9773704662,,,,
29,1335,43,3,315.5248323905,0.9774177016,,,,
28,1289,38,3,304.6446657564,0.9774438497,,,,
28,1289,38,3,304.6446657564,0.9774438497,,,,
28,1289,38,3,304.6446657564,0.9774438497,,,,
36,1658,51,3,391.6859988296,0.9778651254,,,,
33,1520,46,3,359.0454989272,0.9779723592,,,,
33,1520,46,3,359.0454989272,0.9779723592,,,,
30,1382,47,3,326.4049990247,0.9781010398,,,,
30,1382,47,3,326.4049990247,0.9781010398,,,,
30,1382,47,3,326.4049990247,0.9781010398,,,,
27,1244,37,3,293.7644991222,0.978258316,,,,
36,1659,51,3,391.6859988296,0.9784549114,,,,
33,1521,46,3,359.0454989272,0.9786157621,,,,
30,1383,47,3,326.4049990247,0.9788087829,,,,
29,1337,43,3,315.5248323905,0.9788819977,,,,
35,1614,51,3,380.8058321955,0.9791121014,,,,
29,1338,43,3,315.5248323905,0.9796141458,,,,
28,1292,38,3,304.6446657564,0.9797187384,,,,
28,1292,38,3,304.6446657564,0.9797187384,,,,
31,1431,48,3,337.2851656588,0.9801101171,,,,
29,1339,43,3,315.5248323905,0.9803462939,,,,
27,1247,37,3,293.7644991222,0.9806174599,,,,
37,1709,44,3,402.5661654638,0.9807024741,,,,
40,1848,9,3,435.2066653663,0.9809320124,,,,
28,1294,38,3,304.6446657564,0.9812353309,,,,
28,1294,38,3,304.6446657564,0.9812353309,,,,
28,1294,38,3,304.6446657564,0.9812353309,,,,
32,1479,46,3,348.165332293,0.9813301179,,,,
27,1248,37,3,293.7644991222,0.9814038412,,,,
35,1618,51,3,380.8058321955,0.9815386494,,,,
30,1387,47,3,326.4049990247,0.9816397555,,,,
30,1387,47,3,326.4049990247,0.9816397555,,,,
30,1387,47,3,326.4049990247,0.9816397555,,,,
30,1387,47,3,326.4049990247,0.9816397555,,,,
29,1341,43,3,315.5248323905,0.9818105901,,,,
40,1850,9,3,435.2066653663,0.9819936271,,,,
32,1480,46,3,348.165332293,0.9819936271,,,,
28,1295,38,3,304.6446657564,0.9819936271,,,,
30,1388,47,3,326.4049990247,0.9823474987,,,,
30,1388,47,3,326.4049990247,0.9823474987,,,,
32,1481,46,3,348.165332293,0.9826571363,,,,
31,1435,48,3,337.2851656588,0.982849768,,,,
31,1435,48,3,337.2851656588,0.982849768,,,,
31,1435,48,3,337.2851656588,0.982849768,,,,
37,1713,44,3,402.5661654638,0.9829978573,,,,
41,1899,9,3,446.0868320004,0.9834177444,,,,
30,1390,47,3,326.4049990247,0.983762985,,,,
36,1668,51,3,391.6859988296,0.983762985,,,,
29,1344,43,3,315.5248323905,0.9840070344,,,,
29,1344,43,3,315.5248323905,0.9840070344,,,,
29,1344,43,3,315.5248323905,0.9840070344,,,,
29,1344,43,3,315.5248323905,0.9840070344,,,,
37,1715,44,3,402.5661654638,0.9841455489,,,,
36,1669,51,3,391.6859988296,0.984352771,,,,
26,1206,37,3,282.8843324881,0.9848518206,,,,
28,1299,38,3,304.6446657564,0.9850268121,,,,
28,1299,38,3,304.6446657564,0.9850268121,,,,
27,1253,37,3,293.7644991222,0.9853357476,,,,
33,1532,46,3,359.0454989272,0.9856931936,,,,
35,1625,51,3,380.8058321955,0.9857851083,,,,
30,1393,47,3,326.4049990247,0.9858862145,,,,
27,1254,37,3,293.7644991222,0.9861221289,,,,
27,1254,37,3,293.7644991222,0.9861221289,,,,
39,1812,9,3,424.3264987321,0.9864850741,,,,
30,1394,47,3,326.4049990247,0.9865939576,,,,
30,1394,47,3,326.4049990247,0.9865939576,,,,
32,1488,46,3,348.165332293,0.9873017008,,,,
28,1302,38,3,304.6446657564,0.9873017008,,,,
26,1209,37,3,282.8843324881,0.9873017008,,,,
39,1814,9,3,424.3264987321,0.9875739097,,,,
37,1721,44,3,402.5661654638,0.9875886237,,,,
33,1535,46,3,359.0454989272,0.9876234022,,,,
34,1582,52,3,369.9256655613,0.98792618,,,,
30,1396,47,3,326.4049990247,0.9880094439,,,,
28,1303,38,3,304.6446657564,0.988059997,,,,
37,1722,44,3,402.5661654638,0.9881624695,,,,
29,1350,47,3,315.5248323905,0.9883999229,,,,
39,1816,9,3,424.3264987321,0.9886627453,,,,
26,1211,37,3,282.8843324881,0.9889349542,,,,
36,1677,44,3,391.6859988296,0.9890710587,,,,
36,1677,44,3,391.6859988296,0.9890710587,,,,
28,1305,38,3,304.6446657564,0.9895765895,,,,
39,1818,9,3,424.3264987321,0.9897515809,,,,
34,1585,52,3,369.9256655613,0.9897996178,,,,
33,1540,46,3,359.0454989272,0.9908404166,,,,
34,1587,52,3,369.9256655613,0.9910485763,,,,
31,1447,48,3,337.2851656588,0.9910687208,,,,
32,1494,46,3,348.165332293,0.991282756,,,,
32,1495,46,3,348.165332293,0.9919462652,,,,
36,1682,44,3,391.6859988296,0.9920199885,,,,
33,1542,46,3,359.0454989272,0.9921272223,,,,
34,1589,52,3,369.9256655613,0.9922975348,,,,
37,1731,44,3,402.5661654638,0.9933270817,,,,
31,1451,48,3,337.2851656588,0.9938083717,,,,
26,1217,37,3,282.8843324881,0.9938347145,,,,
42,1966,9,3,456.9669986346,0.9938736015,,,,
34,1592,52,3,369.9256655613,0.9941709726,,,,
27,1265,37,3,293.7644991222,0.994772323,,,,
29,1360,47,3,315.5248323905,0.9957214038,,,,
30,1408,47,3,326.4049990247,0.9965023618,,,,
30,1410,47,3,326.4049990247,0.9979178481,,,,
34,1598,52,3,369.9256655613,0.9979178481,,,,
35,1645,51,3,380.8058321955,0.9979178481,,,,
35,1646,51,3,380.8058321955,0.9985244851,,,,
28,1317,43,3,304.6446657564,0.9986761443,,,,
34,1600,52,3,369.9256655613,0.9991668066,,,,
37,1743,44,3,402.5661654638,1.0002132313,,,,
37,1743,44,3,402.5661654638,1.0002132313,,,,
36,1698,44,3,391.6859988296,1.0014565639,,,,
27,1274,38,3,293.7644991222,1.0018497545,,,,
34,1605,52,3,369.9256655613,1.0022892029,,,,
38,1794,9,3,413.4463320979,1.0023878049,,,,
26,1228,37,3,282.8843324881,1.0028176084,,,,
35,1654,51,3,380.8058321955,1.003377581,,,,
33,1560,46,3,359.0454989272,1.0037084739,,,,
29,1371,47,3,315.5248323905,1.0037750328,,,,
31,1466,46,3,337.2851656588,1.0040820627,,,,
31,1468,46,3,337.2851656588,1.0054518881,,,,
27,1279,38,3,293.7644991222,1.0057816609,,,,
40,1895,9,3,435.2066653663,1.0058799586,,,,
40,1895,9,3,435.2066653663,1.0058799586,,,,
40,1895,9,3,435.2066653663,1.0058799586,,,,
26,1236,37,3,282.8843324881,1.0093506221,,,,
36,1712,44,3,391.6859988296,1.0097135674,,,,
32,1522,46,3,348.165332293,1.0098610138,,,,
29,1381,47,3,315.5248323905,1.0110965137,,,,
29,1381,47,3,315.5248323905,1.0110965137,,,,
35,1673,51,3,380.8058321955,1.0149036838,,,,
39,1865,9,3,424.3264987321,1.0153392181,,,,
39,1865,9,3,424.3264987321,1.0153392181,,,,
40,1914,9,3,435.2066653663,1.0159652986,,,,
40,1914,9,3,435.2066653663,1.0159652986,,,,
40,1914,9,3,435.2066653663,1.0159652986,,,,
32,1537,46,3,348.165332293,1.019813652,,,,
32,1541,46,3,348.165332293,1.0224676888,,,,
27,1301,38,3,293.7644991222,1.0230820492,,,,
27,1301,38,3,293.7644991222,1.0230820492,,,,
40,1932,9,3,435.2066653663,1.0255198311,,,,
40,1932,9,3,435.2066653663,1.0255198311,,,,
40,1932,9,3,435.2066653663,1.0255198311,,,,
35,1694,44,3,380.8058321955,1.0276430606,,,,
29,1408,47,3,315.5248323905,1.0308645122,,,,
25,1214,37,3,272.0041658539,1.0310402277,,,,
39,1894,9,3,424.3264987321,1.0311273346,,,,
28,1367,47,3,304.6446657564,1.0365909562,,,,
38,1856,9,3,413.4463320979,1.0370299698,,,,
31,1518,46,3,337.2851656588,1.0396975247,,,,
31,1520,46,3,337.2851656588,1.0410673501,,,,
26,1287,38,3,282.8843324881,1.0509985847,,,,
25,1242,37,3,272.0041658539,1.0548203977,,,,
27,1344,43,3,293.7644991222,1.0568964443,,,,
26,1302,38,3,282.8843324881,1.0632479855,,,,
30,1521,46,3,326.4049990247,1.0764773383,,,,
30,1521,46,3,326.4049990247,1.0764773383,,,,
37,1894,9,3,402.5661654638,1.0868639473,,,,
38,1975,9,3,413.4463320979,1.1035205767,,,,
34,1826,9,3,369.9256655613,1.140299118,,,,
41,1218,36,4,446.0868320004,0.6307545091,,,,
41,1218,36,4,446.0868320004,0.6307545091,,,,
40,1203,36,4,435.2066653663,0.6385612613,,,,
41,1244,36,4,446.0868320004,0.644218891,,,,
40,1219,36,4,435.2066653663,0.6470541792,,,,
44,1343,39,4,478.7273319029,0.6480675387,,,,
65,1984,3,4,707.2108312202,0.6480749626,,,,
46,1408,40,4,500.4876651712,0.6498928446,,,,
45,1381,40,4,489.607498537,0.6515955311,,,,
45,1381,40,4,489.607498537,0.6515955311,,,,
48,1476,32,4,522.2479984395,0.6528930602,,,,
62,1907,3,4,674.5703313177,0.6530642884,,,,
62,1907,3,4,674.5703313177,0.6530642884,,,,
62,1907,3,4,674.5703313177,0.6530642884,,,,
54,1667,29,4,587.5289982444,0.6554487994,,,,
52,1606,28,4,565.7686649761,0.6557512537,,,,
43,1329,39,4,467.8471652687,0.6562260367,,,,
56,1733,26,4,609.2893315128,0.6570636895,,,,
43,1332,39,4,467.8471652687,0.6577073596,,,,
56,1735,26,4,609.2893315128,0.6578219857,,,,
54,1674,30,4,587.5289982444,0.6582011339,,,,
44,1364,40,4,478.7273319029,0.6582011339,,,,
64,1993,3,4,696.330664586,0.6611869253,,,,
64,1993,3,4,696.330664586,0.6611869253,,,,
39,1216,36,4,424.3264987321,0.6620120585,,,,
49,1528,33,4,533.1281650737,0.6621009431,,,,
49,1529,33,4,533.1281650737,0.6625342552,,,,
45,1405,40,4,489.607498537,0.6629194216,,,,
45,1405,40,4,489.607498537,0.6629194216,,,,
41,1281,36,4,446.0868320004,0.6633797423,,,,
46,1438,40,4,500.4876651712,0.6637399933,,,,
51,1595,31,4,554.888498342,0.6640296069,,,,
51,1595,31,4,554.888498342,0.6640296069,,,,
39,1220,36,4,424.3264987321,0.6641897298,,,,
45,1408,40,4,489.607498537,0.6643349079,,,,
48,1502,32,4,522.2479984395,0.6643938865,,,,
47,1472,32,4,511.3678318053,0.6649773981,,,,
47,1472,32,4,511.3678318053,0.6649773981,,,,
43,1347,39,4,467.8471652687,0.665113974,,,,
43,1347,39,4,467.8471652687,0.665113974,,,,
47,1473,32,4,511.3678318053,0.6654291491,,,,
41,1285,36,4,446.0868320004,0.6654511857,,,,
41,1285,36,4,446.0868320004,0.6654511857,,,,
39,1223,36,4,424.3264987321,0.6658229832,,,,
39,1223,36,4,424.3264987321,0.6658229832,,,,
55,1726,26,4,598.4091648786,0.66630801,,,,
48,1507,32,4,522.2479984395,0.6666055838,,,,
55,1727,26,4,598.4091648786,0.6666940517,,,,
40,1256,36,4,435.2066653663,0.6666940517,,,,
50,1570,31,4,544.0083317078,0.6666940517,,,,
50,1570,31,4,544.0083317078,0.6666940517,,,,
46,1445,40,4,500.4876651712,0.6669709947,,,,
46,1445,40,4,500.4876651712,0.6669709947,,,,
60,1885,4,4,652.8099980494,0.6670479233,,,,
55,1728,26,4,598.4091648786,0.6670800934,,,,
54,1697,30,4,587.5289982444,0.6672445186,,,,
51,1603,28,4,554.888498342,0.6673601629,,,,
53,1666,29,4,576.6488316103,0.6674151485,,,,
53,1666,29,4,576.6488316103,0.6674151485,,,,
48,1509,32,4,522.2479984395,0.6674902628,,,,
43,1352,40,4,467.8471652687,0.6675828454,,,,
43,1352,40,4,467.8471652687,0.6675828454,,,,
43,1352,40,4,467.8471652687,0.6675828454,,,,
42,1321,39,4,456.9669986346,0.6678062195,,,,
